interval_start,interval_end,roc_auc,pr_auc,p_borrow_rate_vs_open,p_ltv_vs_open,p_collateral_price_vs_open,p_collateral_price_vs_6h,p_volatility_6h,p_drawdown_6h,p_ltv_change_1h,p_distance_to_liq,p_borrow_rate_trend,p_ltv_times_rate,p_debt_change_1h,p_volatility_ltv,p_log_debt,p_log_dist_to_liq,p_hour_of_day,p_day_of_week,coef_const,coef_borrow_rate_vs_open,coef_ltv_vs_open,coef_collateral_price_vs_open,coef_collateral_price_vs_6h,coef_volatility_6h,coef_drawdown_6h,coef_ltv_change_1h,coef_distance_to_liq,coef_borrow_rate_trend,coef_ltv_times_rate,coef_debt_change_1h,coef_volatility_ltv,coef_log_debt,coef_log_dist_to_liq,coef_hour_of_day,coef_day_of_week,p_mean,elasticity_ltv_vs_open,elasticity_borrow_rate_vs_open,elasticity_collateral_price_vs_open,elasticity_ltv_change_1h,elasticity_distance_to_liq,elasticity_log_debt,elasticity_ltv_times_rate
2025-01-01 00:58:01,2025-01-01 00:58:01,0.7367033831628638,0.13020208554009127,0.1344586783424208,0.9524190976075538,2.067881787819199e-17,0.05312834447433834,0.07037218963974291,0.8029259933368382,0.0012566378255692663,1.87088642410439e-12,0.04684231050597435,0.8510931223924554,0.5797656702420195,0.28602169405086464,9.823599743825534e-36,4.814519987678798e-11,0.13010296236721172,0.0277190526837863,-2.56232557748039,0.1244065233134274,0.0026125151432416054,0.41042406689555194,-0.1322819379795051,0.3519335827204122,-0.018451516741314223,0.13410257346404963,3.0791656993932737,-0.12843158666613086,0.01891238747497851,0.013183821777066769,-0.21066708643939225,0.5796304231416243,-2.982283379814181,0.06281313970596088,-0.10039460885377306,0.08446321973356705,0.00031025851018228,-4.82103955103298e-06,-1831.3109348566766,-5.108368100651544e-05,0.43052932948838757,4.935276321990273,0.0007745557055193283
2025-02-01 03:58:47,2025-02-01 03:58:47,0.5345857305569346,0.12205846290168854,0.08663642193426044,0.0001751328820937107,5.860072862833434e-06,0.05189550692319954,0.09579014544206141,0.5613850427308623,0.0007645771341750896,1.513357069466438e-08,0.0013559133117905916,3.7173896326475184e-05,0.19898699858223445,0.24653567476239624,3.60833002739991e-09,9.542051183318032e-07,0.04050657340051452,0.00035452161692169434,-3.1663505699094108,-0.17038067668415746,0.23043604676530602,0.3174375997071888,-0.18264807987748224,0.3683843781812675,-0.060925124966226284,0.17788924636965944,3.038605751726353,-0.2314293646860191,0.49239718503515434,0.05525844886698259,-0.2678178075215552,0.4149228920021214,-2.686163002106101,0.12565874609981237,-0.2411703143929004,0.04857403514944344,0.02116893772204579,0.0006449307213103041,-1935.3261147582352,-0.0001540571611384221,0.3945742567095946,3.500190168971422,0.018562279812572767
2025-03-03 01:45:55,2025-03-03 01:45:55,0.553016288408609,0.132093486212351,5.431283177222036e-07,0.5453167541060344,0.906749052064957,0.004864623975658426,0.2977242646346526,0.6188579165741751,0.002922450687368491,0.43383195700412036,0.04453226980986773,0.13495979593862334,0.4432796467045066,0.5642547988942996,0.6325088399270065,0.37693240218506363,0.32085425176630555,0.0008879121817016456,-2.996245902829833,0.4768417071887757,0.05887184713134411,0.013084307270749667,-0.3597591022367711,0.2603904407822782,-0.07449661134679873,0.24268404763534576,0.8205949182597382,-0.1726138097716293,-0.37404736602223687,0.053907502927932185,-0.1637136627104096,-0.04586746708775938,-0.949158399971347,-0.0879842128493941,-0.31256936038311606,0.07048899869234598,0.003845306940453704,-0.002038997261698991,-24.25040896596691,-0.0007030673405308602,0.11071622874208449,-0.37989230032358934,-0.011950494205531301
2025-04-02 05:55:25,2025-04-02 05:55:25,0.7453379953379953,0.5082264333560425,1.8364515379071975e-05,0.752780653558254,0.004457832208875566,0.34685844811149347,0.9198388199366029,0.9884164529243736,0.0007067693682180846,4.853486213899258e-05,0.09826109699018548,9.613643574790357e-05,0.7141887169421783,0.8127722303579623,1.7577337161200795e-07,0.008055281366715449,0.6467993036241128,0.7448184065455827,-1.9482846896980983,-3.300185943558047,-0.0381266503092503,-0.393491729407658,-0.15201619464930727,0.045447839408174,-0.002568726391738216,0.4648940373356718,6.231810121821573,0.538943010856158,3.395821403755891,-0.03116802157521611,-0.1130222118240607,0.6963221632028075,-3.571720937448763,-0.04680615320580098,-0.03408670148809294,0.1749177749577473,-0.0027037873285907957,-0.01218419374650905,-791.798138829047,-0.0034877802211733147,0.8240342549101729,5.249321310496828,0.10182858414995516
2025-05-01 05:16:15,2025-05-01 05:16:15,0.5541795665634675,0.1752223571569227,0.18737468024038906,0.5124405276145214,0.2047649414934044,0.7907075212628565,0.9155133842865555,0.2903574855370047,0.038244613590973316,0.0043279534617539075,0.11827634131329001,0.5910824539132911,0.0468314051391716,0.8656961111695889,0.07350144998813099,0.0036934602490396404,0.21211568819524862,0.06052253205343049,-1.4324481115395602,-1.7305198172172809,0.08609351804228839,-0.15803638948171478,0.04400248747708601,0.04865080105411506,0.17357006465856908,0.40635464207584654,5.043522095705061,0.5363792473020836,0.8100366242216228,0.1986508265950981,0.08775979875156104,0.32360361858721925,-4.864498667707189,0.1283838957041369,0.24177572979715667,0.23549278002349647,0.0070822677317581234,-0.013986941647870952,-253.25698378914964,-0.0036078603261256097,0.9482743732201646,2.039531396299502,0.023594260770472664
2025-06-01 01:55:29,2025-06-01 01:55:29,0.5452134642650843,0.3519596089384277,0.1371140188627311,0.0035475629530176394,0.05742603877005096,0.11208621878009963,0.27435995156483595,0.4567991313865969,0.342447650795064,0.027847639766555854,0.6286861313357329,0.00012630464228115896,0.7671990036800438,0.047091631667575774,0.005943434614619796,0.07629115998724713,0.8106488997948684,0.7329262229626533,-1.7121271724611942,0.335751806851009,0.29264292951643817,0.13773371393092831,0.16079184406553743,-0.3324820450254038,0.08070495669447231,-0.10318307460214086,-2.0995665885798838,0.08190931822031595,-1.3165642718936932,-0.018890831851901786,0.653509199052414,0.2537123227028414,1.6654981492854315,0.015779764295906225,-0.024607772825488972,0.1790767372859642,0.02110430203521631,0.002047350800650892,202.67257778006814,0.00023928187330131398,-0.29901643050966104,1.7259525758940328,-0.046458528731069135
2025-07-01 16:11:37,2025-07-01 16:11:37,0.7231588478785789,0.2806167438507538,0.037239673590929674,7.3069616057893975e-06,0.0009125521103698247,0.011918706174408602,0.03024129109628654,0.218785827217583,0.8037651712895201,0.10762238705447762,0.12539726695277803,0.00011875894818148685,0.573298623898497,0.2599174807850172,3.376879119869106e-10,0.07839408507022828,0.0003731733873220285,0.34610345587849045,-1.4857422038064423,-0.12983299982261587,1.5328943189242945,0.19214009967027249,0.20700376354361316,0.39110328340186123,0.11359554069815059,0.018920669242692305,0.9640449761416254,0.09845302834287212,-2.051869186701318,-0.026635669577574978,-0.6430517384742931,0.3674399678094478,-1.062282468613834,0.19494197072334277,-0.05184496056079408,0.19828152541366623,7.56263561480624,-0.0004748964445145462,29.303274510026235,-1.4030816017003683e-05,0.0977737199177558,2.55972961614221,-0.7657991177697085
2025-08-01 01:42:17,2025-08-01 01:42:17,0.5618647717484927,0.1755634287138073,0.0071406981496250745,0.00957112540410295,0.8571654852941195,0.2715187171353701,0.505155024100771,0.15568626763708457,0.572466486549082,0.010980796457809966,0.02116436777144108,0.005944638894533198,0.4723338197154794,0.6922717479108846,6.31146334854028e-06,0.006685073691378917,5.463857885590206e-05,0.6981255387306968,-1.5580086730266156,-0.7362650537206228,12.680281994426142,-0.009508285960266346,0.09621422979247118,0.05344816715554106,0.13107233470353902,0.05126469895034093,-1.4850422233129859,0.6224781942634608,-13.481156469572555,-0.03425947554280803,-0.1572387677936604,0.26612011285969184,1.5466447356619073,0.21206158891263607,-0.020114031299523005,0.216348313625009,54.2549339599234,-0.0020404881770359163,-3.387656752083142,0.0001646652884112831,-0.14408294388289375,1.7893082041066328,-4.445624727759355
2025-09-01 16:46:27,2025-09-01 16:46:27,0.654401923462232,0.15652238593031778,0.2266375892266671,6.00246416093283e-10,3.8993122499122704e-08,0.3247567278109469,0.008617921513536655,0.7233890786328315,0.014553748022315849,0.0795630762217103,1.779546535658744e-05,3.128775579762684e-12,0.3451411747305818,0.0022404562876055865,7.3290331173699e-31,0.20263502311664394,0.005240415730724087,0.028177201727567568,-1.7974909921542488,-0.37394935163294496,0.360093472825871,0.34126984371421293,0.07188118811039809,0.5898237208221705,0.02504034791574019,-0.12901314993195723,-0.9079887123646339,1.1868928284968723,-2.0191203539191256,-0.03920918600142941,-0.7828206150026282,0.5082250558596652,-0.6356772457429714,0.11196769966113158,0.08649594785085526,0.17079463240954496,0.05135104323240199,-0.0003463130532088852,-2323.3893838333483,-0.0011542559441104988,-0.09474492395533532,3.5988098822963206,-0.09055871427587192
2025-10-01 00:06:43,2025-10-01 00:06:43,0.4897690412896617,0.11176997472883861,0.610388642979824,2.5862559005052405e-10,9.07000144020855e-05,0.01070839394449985,0.17634769931730798,0.1984655296090344,0.35344054492774324,0.011031895643051497,0.0723759814544959,2.5036295506411987e-12,0.37309029530746796,0.0911753167979413,8.056749686418272e-36,0.014388534057820087,0.0789274926157177,0.022274161017652876,-2.166613985673345,0.13236785718662644,0.5993379339400448,0.2950905554594383,0.216917015995964,0.3174818662115179,0.10325699845143628,-0.054866411236708074,-1.0538163206709388,0.41163839651279693,-2.5308441022564585,-0.038618099697629554,-0.4944274173255665,0.6197476904534004,-0.8297227262087444,0.08193804795339088,0.10303896453177605,0.14794064772983262,0.09211634888255049,-7.431479970548157e-05,-3068.7453361527328,-0.0006899210292501162,-0.10506680070218098,4.384875118191534,-0.11597883195011262
